country,continent,commodity,end_use_code,value,map_country
angola,africa,rugs,41040,7172,Angola
arab_em,asia,rugs,41040,8081728,United Arab Emirates
argent,s_america,rugs,41040,2928749,Argentina
armenia,asia,rugs,41040,3250,Armenia
asia_nes,asia,rugs,41040,63643,NA
austral,oceania,rugs,41040,8351666,Australia
austria,europe,rugs,41040,1857071,Austria
azerbaij,asia,rugs,41040,54745,Azerbaijan
bahamas,carribean,rugs,41040,5632432,Bahamas
bahrain,asia,rugs,41040,1284235,Bahrain
barbado,carribean,rugs,41040,361946,Barbados
bel_lux,europe,rugs,41040,2005404,Luxembourg
belarus,europe,rugs,41040,101775,Belarus
belize,c_america,rugs,41040,185581,Belize
benin,africa,rugs,41040,3000,Benin
bermuda,carribean,rugs,41040,1707497,Bermuda
bngldsh,asia,rugs,41040,5736,Bangladesh
bolivia,s_america,rugs,41040,37592,Bolivia
bosnia-h,europe,rugs,41040,2644,Bosnia and Herzegovina
brazil,s_america,rugs,41040,7234501,Brazil
bulgaria,europe,rugs,41040,33216,Bulgaria
canada,n_america,rugs,41040,622675609,Canada
chile,s_america,rugs,41040,7860009,Chile
china,asia,rugs,41040,9249569,China
colombia,s_america,rugs,41040,4053560,Colombia
cos_rica,c_america,rugs,41040,1121437,Costa Rica
cyprus,europe,rugs,41040,86549,Cyprus
czechrep,europe,rugs,41040,463565,Czech Republic
denmark,europe,rugs,41040,381764,Denmark
dom_rep,carribean,rugs,41040,1149643,Dominican Republic
ecuador,s_america,rugs,41040,1991301,Ecuador
egypt,africa,rugs,41040,591273,Egypt
eq_gnea,africa,rugs,41040,23712,Equatorial Guinea
estonia,europe,rugs,41040,98557,Estonia
fiji,oceania,rugs,41040,3102,Fiji
finland,europe,rugs,41040,757030,Finland
france,europe,rugs,41040,2432565,France
gambia,africa,rugs,41040,24484,Gambia
georgia,asia,rugs,41040,29599,Georgia
german,europe,rugs,41040,3710043,Germany
ghana,africa,rugs,41040,253063,Ghana
greece,europe,rugs,41040,136867,Greece
guadlpe,carribean,rugs,41040,38586,Guadeloupe
guatmala,c_america,rugs,41040,1386687,Guatemala
guyana,s_america,rugs,41040,127082,Guyana
haiti,carribean,rugs,41040,4023,Haiti
hondura,c_america,rugs,41040,1236441,Honduras
hongkong,asia,rugs,41040,13098771,NA
hungary,europe,rugs,41040,341473,Hungary
iceland,europe,rugs,41040,37875,Iceland
india,asia,rugs,41040,16864822,India
indones,oceania,rugs,41040,155418,Indonesia
iran,asia,rugs,41040,33939,Iran
iraq,asia,rugs,41040,3140,Iraq
ireland,europe,rugs,41040,3629363,Ireland
israel,asia,rugs,41040,5044066,Israel
italy,europe,rugs,41040,2313226,Italy
ivy_cst,africa,rugs,41040,37933,Ivory Coast
jamaica,carribean,rugs,41040,1578978,Jamaica
japan,asia,rugs,41040,21088944,Japan
jordon,asia,rugs,41040,593021,Jordan
kenya,africa,rugs,41040,220658,Kenya
korea_s,asia,rugs,41040,6069460,South Korea
kuwait,asia,rugs,41040,3066993,Kuwait
latvia,europe,rugs,41040,168052,Latvia
lebanon,asia,rugs,41040,96335,Lebanon
libya,africa,rugs,41040,70610,Libya
macau,asia,rugs,41040,178389,NA
macedoni,europe,rugs,41040,6000,North Macedonia
malaysia,asia,rugs,41040,492964,Malaysia
mexico,n_america,rugs,41040,101798421,Mexico
morocco,africa,rugs,41040,49001,Morocco
mritius,africa,rugs,41040,7455,Mauritius
n_antil,carribean,rugs,41040,1399451,NA
nethlds,europe,rugs,41040,5504315,Netherlands
new_cale,oceania,rugs,41040,46915,New Caledonia
new_zeal,oceania,rugs,41040,2216958,New Zealand
nicaraga,c_america,rugs,41040,111229,Nicaragua
nigeria,africa,rugs,41040,24798,Nigeria
norway,europe,rugs,41040,4814,Norway
oman,asia,rugs,41040,246488,Oman
pakistan,asia,rugs,41040,386425,Pakistan
panama,c_america,rugs,41040,1258876,Panama
paragua,s_america,rugs,41040,71509,Paraguay
peru,s_america,rugs,41040,3098902,Peru
phil,asia,rugs,41040,1761152,Philippines
poland,europe,rugs,41040,413675,Poland
portugal,europe,rugs,41040,34358,Portugal
qatar,asia,rugs,41040,1854641,Qatar
romania,europe,rugs,41040,534822,Romania
russia,europe,rugs,41040,5921614,Russia
rwanda,africa,rugs,41040,7014,Rwanda
s_africa,africa,rugs,41040,1996854,South Africa
salvadr,c_america,rugs,41040,610370,El Salvador
sd_arab,asia,rugs,41040,8890970,Saudi Arabia
senegal,africa,rugs,41040,21906,Senegal
sier_ln,africa,rugs,41040,33429,Sierra Leone
singapr,asia,rugs,41040,9775314,Singapore
slovakia,europe,rugs,41040,348439,Slovakia
spain,europe,rugs,41040,2142237,Spain
sri_lka,asia,rugs,41040,781468,Sri Lanka
st_k_nev,carribean,rugs,41040,1095942,Saint Kitts
surinam,s_america,rugs,41040,176545,Suriname
sweden,europe,rugs,41040,419871,Sweden
switzld,europe,rugs,41040,2674169,Switzerland
taiwan,asia,rugs,41040,1980838,Taiwan
tanzania,africa,rugs,41040,265602,Tanzania
thailand,asia,rugs,41040,641746,Thailand
trinidad,carribean,rugs,41040,2050880,Trinidad
turkey,asia,rugs,41040,3810829,Turkey
ukingdom,europe,rugs,41040,28152354,UK
ukraine,europe,rugs,41040,436455,Ukraine
uruguay,s_america,rugs,41040,244439,Uruguay
venez,s_america,rugs,41040,1980405,Venezuela
vietnam,asia,rugs,41040,146116,Vietnam
yugoslav,europe,rugs,41040,51730,Serbia
zaire,africa,rugs,41040,80500,Democratic Republic of the Congo
afghan,asia,"cell phones and other household goods, n.e.c.",41050,698135,Afghanistan
algeria,africa,"cell phones and other household goods, n.e.c.",41050,607788,Algeria
angola,africa,"cell phones and other household goods, n.e.c.",41050,2384688,Angola
arab_em,asia,"cell phones and other household goods, n.e.c.",41050,60923851,United Arab Emirates
argent,s_america,"cell phones and other household goods, n.e.c.",41050,45091948,Argentina
armenia,asia,"cell phones and other household goods, n.e.c.",41050,66325,Armenia
asia_nes,asia,"cell phones and other household goods, n.e.c.",41050,78357,NA
austral,oceania,"cell phones and other household goods, n.e.c.",41050,375524672,Australia
austria,europe,"cell phones and other household goods, n.e.c.",41050,19516274,Austria
azerbaij,asia,"cell phones and other household goods, n.e.c.",41050,1320526,Azerbaijan
bahamas,carribean,"cell phones and other household goods, n.e.c.",41050,14032037,Bahamas
bahrain,asia,"cell phones and other household goods, n.e.c.",41050,2102103,Bahrain
barbado,carribean,"cell phones and other household goods, n.e.c.",41050,25824580,Barbados
bel_lux,europe,"cell phones and other household goods, n.e.c.",41050,200006826,Luxembourg
belarus,europe,"cell phones and other household goods, n.e.c.",41050,120482,Belarus
belize,c_america,"cell phones and other household goods, n.e.c.",41050,1171965,Belize
benin,africa,"cell phones and other household goods, n.e.c.",41050,620851,Benin
bermuda,carribean,"cell phones and other household goods, n.e.c.",41050,10287065,Bermuda
bngldsh,asia,"cell phones and other household goods, n.e.c.",41050,3326095,Bangladesh
bolivia,s_america,"cell phones and other household goods, n.e.c.",41050,1567071,Bolivia
bosnia-h,europe,"cell phones and other household goods, n.e.c.",41050,38137,Bosnia and Herzegovina
brazil,s_america,"cell phones and other household goods, n.e.c.",41050,115343390,Brazil
bulgaria,europe,"cell phones and other household goods, n.e.c.",41050,1032784,Bulgaria
burkina,africa,"cell phones and other household goods, n.e.c.",41050,35800,Burkina Faso
burma,asia,"cell phones and other household goods, n.e.c.",41050,28511,Myanmar
c_africa,africa,"cell phones and other household goods, n.e.c.",41050,5000,Central African Republic
cambod,asia,"cell phones and other household goods, n.e.c.",41050,125067,Cambodia
cameroon,africa,"cell phones and other household goods, n.e.c.",41050,274262,Cameroon
canada,n_america,"cell phones and other household goods, n.e.c.",41050,1318560030,Canada
chad,africa,"cell phones and other household goods, n.e.c.",41050,28341,Chad
chile,s_america,"cell phones and other household goods, n.e.c.",41050,46007797,Chile
china,asia,"cell phones and other household goods, n.e.c.",41050,416954296,China
colombia,s_america,"cell phones and other household goods, n.e.c.",41050,86112858,Colombia
congo,africa,"cell phones and other household goods, n.e.c.",41050,31169,Republic of Congo
cos_rica,c_america,"cell phones and other household goods, n.e.c.",41050,60271019,Costa Rica
croatia,europe,"cell phones and other household goods, n.e.c.",41050,864813,Croatia
cuba,carribean,"cell phones and other household goods, n.e.c.",41050,88384,Cuba
cyprus,europe,"cell phones and other household goods, n.e.c.",41050,2183559,Cyprus
czechrep,europe,"cell phones and other household goods, n.e.c.",41050,11042068,Czech Republic
denmark,europe,"cell phones and other household goods, n.e.c.",41050,64242510,Denmark
djibouti,africa,"cell phones and other household goods, n.e.c.",41050,68679,Djibouti
dom_rep,carribean,"cell phones and other household goods, n.e.c.",41050,64910250,Dominican Republic
ecuador,s_america,"cell phones and other household goods, n.e.c.",41050,124651097,Ecuador
egypt,africa,"cell phones and other household goods, n.e.c.",41050,8344854,Egypt
eq_gnea,africa,"cell phones and other household goods, n.e.c.",41050,324705,Equatorial Guinea
estonia,europe,"cell phones and other household goods, n.e.c.",41050,2687016,Estonia
ethiopia,africa,"cell phones and other household goods, n.e.c.",41050,43478,Ethiopia
falk_is,s_america,"cell phones and other household goods, n.e.c.",41050,16074,Falkland Islands
fiji,oceania,"cell phones and other household goods, n.e.c.",41050,469226,Fiji
finland,europe,"cell phones and other household goods, n.e.c.",41050,27896279,Finland
fr_guian,s_america,"cell phones and other household goods, n.e.c.",41050,52776,French Guiana
fr_ind_o,asia,"cell phones and other household goods, n.e.c.",41050,31887,French Polynesia
france,europe,"cell phones and other household goods, n.e.c.",41050,340856563,France
g_bisau,africa,"cell phones and other household goods, n.e.c.",41050,22434,Guinea-Bissau
gabon,africa,"cell phones and other household goods, n.e.c.",41050,250061,Gabon
gambia,africa,"cell phones and other household goods, n.e.c.",41050,975140,Gambia
georgia,asia,"cell phones and other household goods, n.e.c.",41050,1641497,Georgia
german,europe,"cell phones and other household goods, n.e.c.",41050,527137270,Germany
ghana,africa,"cell phones and other household goods, n.e.c.",41050,1184282,Ghana
gilbralt,europe,"cell phones and other household goods, n.e.c.",41050,3837,NA
greece,europe,"cell phones and other household goods, n.e.c.",41050,22230196,Greece
guadlpe,carribean,"cell phones and other household goods, n.e.c.",41050,1838200,Guadeloupe
guatmala,c_america,"cell phones and other household goods, n.e.c.",41050,90104749,Guatemala
guinea,africa,"cell phones and other household goods, n.e.c.",41050,153193,Guinea
guyana,s_america,"cell phones and other household goods, n.e.c.",41050,2247954,Guyana
haiti,carribean,"cell phones and other household goods, n.e.c.",41050,18373873,Haiti
hondura,c_america,"cell phones and other household goods, n.e.c.",41050,21836085,Honduras
hongkong,asia,"cell phones and other household goods, n.e.c.",41050,290540744,NA
hungary,europe,"cell phones and other household goods, n.e.c.",41050,11357274,Hungary
iceland,europe,"cell phones and other household goods, n.e.c.",41050,1925347,Iceland
india,asia,"cell phones and other household goods, n.e.c.",41050,51379850,India
indones,oceania,"cell phones and other household goods, n.e.c.",41050,6376862,Indonesia
iran,asia,"cell phones and other household goods, n.e.c.",41050,1197818,Iran
iraq,asia,"cell phones and other household goods, n.e.c.",41050,5860568,Iraq
ireland,europe,"cell phones and other household goods, n.e.c.",41050,765473116,Ireland
israel,asia,"cell phones and other household goods, n.e.c.",41050,41627404,Israel
italy,europe,"cell phones and other household goods, n.e.c.",41050,156097459,Italy
ivy_cst,africa,"cell phones and other household goods, n.e.c.",41050,716341,Ivory Coast
jamaica,carribean,"cell phones and other household goods, n.e.c.",41050,45591740,Jamaica
japan,asia,"cell phones and other household goods, n.e.c.",41050,1156747654,Japan
jordon,asia,"cell phones and other household goods, n.e.c.",41050,5082336,Jordan
kazakhst,asia,"cell phones and other household goods, n.e.c.",41050,859241,Kazakhstan
kenya,africa,"cell phones and other household goods, n.e.c.",41050,586944,Kenya
kiribati,oceania,"cell phones and other household goods, n.e.c.",41050,20558,Kiribati
korea_s,asia,"cell phones and other household goods, n.e.c.",41050,538706292,South Korea
kuwait,asia,"cell phones and other household goods, n.e.c.",41050,6197734,Kuwait
kyrgyzst,asia,"cell phones and other household goods, n.e.c.",41050,1356642,Kyrgyzstan
lao,asia,"cell phones and other household goods, n.e.c.",41050,18466,Laos
latvia,europe,"cell phones and other household goods, n.e.c.",41050,2509640,Latvia
lebanon,asia,"cell phones and other household goods, n.e.c.",41050,4729029,Lebanon
liberia,africa,"cell phones and other household goods, n.e.c.",41050,460389,Liberia
libya,africa,"cell phones and other household goods, n.e.c.",41050,397543,Libya
lithuani,europe,"cell phones and other household goods, n.e.c.",41050,3129180,Lithuania
macau,asia,"cell phones and other household goods, n.e.c.",41050,1362979,NA
macedoni,europe,"cell phones and other household goods, n.e.c.",41050,106251,North Macedonia
madagas,africa,"cell phones and other household goods, n.e.c.",41050,9271,Madagascar
malawi,africa,"cell phones and other household goods, n.e.c.",41050,136202,Malawi
malaysia,asia,"cell phones and other household goods, n.e.c.",41050,28200445,Malaysia
mali,africa,"cell phones and other household goods, n.e.c.",41050,87998,Mali
malta,europe,"cell phones and other household goods, n.e.c.",41050,643575,Malta
mauritn,africa,"cell phones and other household goods, n.e.c.",41050,89326,Mauritania
mexico,n_america,"cell phones and other household goods, n.e.c.",41050,818244982,Mexico
moldova,europe,"cell phones and other household goods, n.e.c.",41050,447466,Moldova
mongola,asia,"cell phones and other household goods, n.e.c.",41050,4452,Mongolia
morocco,africa,"cell phones and other household goods, n.e.c.",41050,2873886,Morocco
mozambq,africa,"cell phones and other household goods, n.e.c.",41050,20246,Mozambique
mritius,africa,"cell phones and other household goods, n.e.c.",41050,438872,Mauritius
n_antil,carribean,"cell phones and other household goods, n.e.c.",41050,14482066,NA
nepal,asia,"cell phones and other household goods, n.e.c.",41050,253705,Nepal
nethlds,europe,"cell phones and other household goods, n.e.c.",41050,950490123,Netherlands
new_cale,oceania,"cell phones and other household goods, n.e.c.",41050,1245108,New Caledonia
new_guin,oceania,"cell phones and other household goods, n.e.c.",41050,72733,Papua New Guinea
new_zeal,oceania,"cell phones and other household goods, n.e.c.",41050,32265420,New Zealand
nicaraga,c_america,"cell phones and other household goods, n.e.c.",41050,16685156,Nicaragua
niger,africa,"cell phones and other household goods, n.e.c.",41050,250910,Niger
nigeria,africa,"cell phones and other household goods, n.e.c.",41050,8379968,Nigeria
norway,europe,"cell phones and other household goods, n.e.c.",41050,12747418,Norway
oman,asia,"cell phones and other household goods, n.e.c.",41050,842721,Oman
pakistan,asia,"cell phones and other household goods, n.e.c.",41050,3679618,Pakistan
panama,c_america,"cell phones and other household goods, n.e.c.",41050,33842425,Panama
paragua,s_america,"cell phones and other household goods, n.e.c.",41050,18864074,Paraguay
peru,s_america,"cell phones and other household goods, n.e.c.",41050,92189011,Peru
phil,asia,"cell phones and other household goods, n.e.c.",41050,13412520,Philippines
poland,europe,"cell phones and other household goods, n.e.c.",41050,27216334,Poland
