name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Perry, NY",5/18/2021,26.1,9.5,18.4,26.1,8.2,18.3,7.3,51.9,0,0,0,,0,0,,18.5,257.3,1026.9,10.1,16,159.8,13.6,5,,2021-05-18T05:46:25,2021-05-18T20:31:11,0.18,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/19/2021,28.4,11.1,20.3,27.4,11.1,20.1,8.8,50.8,0,0,0,,0,0,,11.5,178.8,1027.7,10,15.8,146.3,12.5,4,,2021-05-19T05:45:30,2021-05-19T20:32:11,0.23,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/20/2021,30.6,14.4,22.7,29.2,14.4,22.3,11,52,0,0,0,,0,0,,17.7,139.6,1028.6,21.5,16,168.4,14.3,5,,2021-05-20T05:44:37,2021-05-20T20:33:11,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/21/2021,31.3,15.9,24,29.9,15.9,23.6,12,50,0,0,0,,0,0,37.1,20.4,233.7,1029.5,14.8,16,162.1,14,5,,2021-05-21T05:43:46,2021-05-21T20:34:09,0.34,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/22/2021,27.4,17.2,22.1,27.6,17.2,22.1,14.2,61.9,0.16,100,8.33,rain,0,0,42.5,23,251.6,1024.4,48.3,16,113.5,9.7,4,,2021-05-22T05:42:57,2021-05-22T20:35:07,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/23/2021,26,14.2,20.1,26,14.2,20.1,15.1,73.6,0.87,100,8.33,rain,0,0,37.9,25.2,212.1,1019,88.7,15.7,70.7,6,3,,2021-05-23T05:42:09,2021-05-23T20:36:04,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/24/2021,24.3,9.6,16.9,24.3,9.2,16.9,8.7,60.9,0,0,0,,0,0,,14.3,96.3,1022.9,55.8,16,163.6,14,5,,2021-05-24T05:41:24,2021-05-24T20:36:59,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/25/2021,29.3,15.9,22.4,30,15.9,22.6,15.7,66.9,0.18,100,8.33,rain,0,0,51.9,25.1,197.6,1018.5,62.5,16,134.6,11.6,4,,2021-05-25T05:40:41,2021-05-25T20:37:54,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/26/2021,27.1,18,22.9,27.7,18,22.9,16.4,67.1,3.05,100,12.5,rain,0,0,55.3,25.4,226.1,1013.3,52.4,15.8,105.1,9.1,3,,2021-05-26T05:39:59,2021-05-26T20:38:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/27/2021,18.5,10.9,14.9,18.5,10.9,14.9,7.3,62,0,0,0,,0,0,32,21,317.3,1019.1,46.2,16,132.7,11.4,4,,2021-05-27T05:39:19,2021-05-27T20:39:41,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/28/2021,10.5,5.6,7.5,10.5,2.1,5,4.6,82.6,17.8,100,58.33,rain,0,0,44.6,19.3,79.5,1019.3,80.3,13.2,20.8,1.8,1,,2021-05-28T05:38:42,2021-05-28T20:40:33,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/29/2021,13.5,6.8,9.8,13.5,4.4,8.6,4.5,71.5,1.83,100,29.17,rain,0,0,46.4,17.9,88.1,1020,89,15.8,82,7.1,3,,2021-05-29T05:38:06,2021-05-29T20:41:23,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/30/2021,16.9,6.6,12,16.9,6.6,12,5.4,66.1,0,0,0,,0,0,34.6,21.9,88,1024.3,65.2,15.8,160,13.9,4,,2021-05-30T05:37:33,2021-05-30T20:42:12,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",5/31/2021,21.5,5.6,14.4,21.5,5.4,14.2,4.8,57.5,0,0,0,,0,0,33.5,20,253,1025,10.9,16,162.1,14,5,,2021-05-31T05:37:01,2021-05-31T20:43:01,0.66,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",6/1/2021,24,12.1,17.7,24,12.1,17.7,6.8,50.9,0,0,0,,0,0,36,14.8,232.6,1023.9,40.3,16,162.7,14.1,5,,2021-06-01T05:36:32,2021-06-01T20:43:47,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",6/2/2021,23.8,10.5,18,23.8,10.5,18,10.4,62.4,0.02,100,4.17,rain,0,0,29.5,14.9,137.5,1021,52.3,16,118.6,10.1,4,,2021-06-02T05:36:05,2021-06-02T20:44:33,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",6/3/2021,22.5,16.6,19.1,22.5,16.6,19.1,16.3,84.4,4.72,100,54.17,rain,0,0,42.5,17.1,178.3,1013.6,90.4,14.7,100.2,8.7,3,,2021-06-03T05:35:40,2021-06-03T20:45:17,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",6/4/2021,26.9,15.9,21.5,27,15.9,21.5,15.2,70.3,0.17,100,4.17,rain,0,0,40.7,16.8,232.4,1012.5,54.3,15.7,287.7,24.9,9,,2021-06-04T05:35:17,2021-06-04T20:45:59,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,F7363,72498894704,KDSV"
"Perry, NY",6/5/2021,30.4,19.4,24.8,29.2,19.4,24.5,13.3,51.1,0,0,0,,0,0,51.5,29.9,249.3,1012.7,26.8,16,302.2,26.1,9,,2021-06-05T05:34:56,2021-06-05T20:46:40,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/6/2021,31,17.8,24.8,30.5,17.8,24.6,14.8,56.4,0,0,0,,0,0,44.1,22,221.8,1016.3,17.7,16,321.9,27.8,9,,2021-06-06T05:34:37,2021-06-06T20:47:20,0.94,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/7/2021,31.3,18.9,25.2,32.6,18.9,25.8,17.5,63.6,0,0,0,,0,0,37.1,14.9,217.2,1017.3,36.7,16,244.7,21,8,,2021-06-07T05:34:20,2021-06-07T20:47:58,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,F7363,72498894704,KDSV"
"Perry, NY",6/8/2021,28,21.1,24.3,30,21.1,24.7,20.8,81.3,6.82,100,41.67,rain,0,0,31.7,13.7,260,1017.7,66,15.3,182.5,15.8,8,,2021-06-08T05:34:06,2021-06-08T20:48:35,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,F7363,72498894704,KDSV"
"Perry, NY",6/9/2021,28.7,20.5,24.4,31.3,20.5,25,19.6,76.1,0.36,100,4.17,rain,0,0,,23.5,193.1,1018.1,43.3,14.9,291.6,25.2,9,,2021-06-09T05:33:53,2021-06-09T20:49:09,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/10/2021,27.5,15.1,21.5,27.2,15.1,21.5,13.1,62.5,0,0,0,,0,0,33.5,17.6,68.2,1017.9,11.9,15.4,337.1,29,9,,2021-06-10T05:33:43,2021-06-10T20:49:42,0,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/11/2021,27.4,13.9,21.1,28,13.9,21.2,14.1,65.7,0,0,0,,0,0,37.1,17,102.3,1012.9,35,16,255.1,22,9,,2021-06-11T05:33:35,2021-06-11T20:50:14,0.01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/12/2021,26.2,16.8,20.9,26.2,16.8,20.9,13.9,66.8,0.05,100,4.17,rain,0,0,27.7,16.7,124.7,1011.6,62.3,16,335.3,28.8,9,,2021-06-12T05:33:29,2021-06-12T20:50:43,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/13/2021,29.2,15.3,23,28.7,15.3,22.9,14,60,0,0,0,,0,0,,11.3,224.1,1010.7,51.1,15.9,288.4,25.1,9,,2021-06-13T05:33:25,2021-06-13T20:51:11,0.04,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/14/2021,23,15.6,19.4,23,15.6,19.4,13.9,71.2,2.8,100,25,rain,0,0,51.8,25.3,248.4,1009.4,62.1,15.7,192.6,16.8,8,,2021-06-14T05:33:23,2021-06-14T20:51:37,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/15/2021,23,14.4,17.7,23,14.4,17.7,11.3,69,1.84,100,37.5,rain,0,0,38.9,27.9,311.5,1011.2,78.3,15.5,296.8,25.7,9,,2021-06-15T05:33:23,2021-06-15T20:52:01,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,F7363,72498894704,KDSV"
"Perry, NY",6/16/2021,20.7,8.7,15.3,20.7,8.7,15.3,4.8,52.9,0,0,0,,0,0,42,27.4,266,1015.9,11.5,16,332.4,28.7,9,,2021-06-16T05:33:26,2021-06-16T20:52:24,0.16,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/17/2021,24.2,6.9,16.5,24.2,6.6,16.3,4.5,50.4,0,0,0,,0,0,29.5,16.2,253.1,1017.1,5.2,16,343.3,29.7,9,,2021-06-17T05:33:30,2021-06-17T20:52:44,0.21,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/18/2021,25.7,13.5,20.4,25.7,13.5,20.4,12,58.9,0.39,100,12.5,rain,0,0,46.4,20.3,163.3,1011.9,51.2,16,107.3,9.2,5,,2021-06-18T05:33:36,2021-06-18T20:53:02,0.27,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/19/2021,28.2,17.5,22.8,28.4,17.5,22.8,17.1,72.8,15.77,100,25,rain,0,0,44.6,21.3,236.5,1007.9,52.5,14.8,249.3,21.6,9,,2021-06-19T05:33:45,2021-06-19T20:53:18,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/20/2021,28.8,14.4,21.9,29.7,14.4,22.1,16.8,74.8,0.5,100,4.17,rain,0,0,31.7,14.5,203.3,1008.3,46.3,15.9,294.6,25.5,9,,2021-06-20T05:33:56,2021-06-20T20:53:33,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",6/21/2021,29.4,19.6,23.9,30.3,19.6,24.3,18.7,74,12.78,100,45.83,rain,0,0,48.2,27.7,223.3,1002,49.6,15.6,143.5,12.7,5,,2021-06-21T05:34:08,2021-06-21T20:53:45,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",6/22/2021,18.5,11.3,14.7,18.5,11.3,14.7,8.6,68,0,0,0,,0,0,38.9,21.2,308.5,1011.5,86,16,107.7,9.4,4,,2021-06-22T05:34:23,2021-06-22T20:53:55,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",6/23/2021,23.1,9,16,23.1,8,15.8,7.6,61.2,0.58,100,4.17,rain,0,0,37.1,18,212.3,1021.6,35.6,16,166.6,14.4,5,,2021-06-23T05:34:39,2021-06-23T20:54:03,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",6/24/2021,27.2,11.3,20.2,26.7,11.3,20.1,9.4,53.6,0,0,0,,0,0,40.8,27,169.5,1024.1,12.4,16,164.1,14.2,5,,2021-06-24T05:34:57,2021-06-24T20:54:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",6/25/2021,29.4,18.7,23.9,29.7,18.7,23.9,13.3,52.1,0,0,0,,0,0,37.1,19.3,173.5,1020.9,32.1,16,125.8,10.7,4,,2021-06-25T05:35:18,2021-06-25T20:54:13,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",6/26/2021,31.3,22.3,26.3,32.8,22.3,26.8,16.8,56.4,0.21,100,16.67,rain,0,0,40.7,22.3,186.7,1017,45,16,100.3,8.6,3,,2021-06-26T05:35:40,2021-06-26T20:54:15,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",6/27/2021,33,23.2,27.9,33.8,23.2,28.4,18.1,56.2,0,0,0,,0,0,41.2,24.7,204.6,1017.1,32,16,137.9,11.9,4,,2021-06-27T05:36:04,2021-06-27T20:54:15,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",6/28/2021,32,24.2,27.9,34.9,24.2,29.4,20.4,64.3,2.38,100,4.17,rain,0,0,41.5,18.7,236.3,1020.7,35.7,15.8,166,14.3,5,,2021-06-28T05:36:30,2021-06-28T20:54:12,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",6/29/2021,33.8,21.6,26.8,35.9,21.6,28.1,20.7,71.3,5.21,100,12.5,rain,0,0,37.1,18.9,206.2,1021.8,38.1,15.4,140,11.8,4,,2021-06-29T05:36:57,2021-06-29T20:54:07,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",6/30/2021,27.9,21.8,24.8,29.9,21.8,25.2,20.4,77.3,1.34,100,25,rain,0,0,44.6,21.3,229,1016.5,51.8,15.9,134.3,11.4,5,,2021-06-30T05:37:26,2021-06-30T20:54:01,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",7/1/2021,25.5,16.5,21.7,25.5,16.5,21.7,17.4,77.4,4.06,100,16.67,rain,0,0,70.2,15.5,264.7,1012.2,69.3,15.7,80,6.8,3,,2021-07-01T05:37:57,2021-07-01T20:53:51,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",7/2/2021,21.4,14.4,17.4,21.4,14.4,17.4,14.9,85.8,6.37,100,41.67,rain,0,0,37.5,24.6,227.8,1011.1,85.1,14.3,74.9,6.5,3,,2021-07-02T05:38:30,2021-07-02T20:53:40,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",7/3/2021,23.7,16.3,19.4,23.7,16.3,19.4,15.1,77.8,11.7,100,33.33,rain,0,0,40.7,16.9,315,1011.4,87.6,15.1,118.4,10.3,4,,2021-07-03T05:39:04,2021-07-03T20:53:27,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",7/4/2021,25.6,15.8,20.5,25.6,15.8,20.5,14.4,70.2,0.35,100,12.5,rain,0,0,29.5,15.9,112.1,1013.5,38,15.9,150.4,12.9,4,,2021-07-04T05:39:40,2021-07-04T20:53:11,0.88,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"72529014768,KGVQ,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",7/5/2021,31.5,14.8,23.4,33.3,14.8,23.9,16.6,67.6,0,0,0,,0,0,48.1,18.9,183.6,1015.1,30.5,15.9,177,15.1,7,,2021-07-05T05:40:17,2021-07-05T20:52:54,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",7/6/2021,29.8,23.4,26.2,32.4,23.4,27.1,21.1,74.1,9.31,100,29.17,rain,0,0,44.6,21.5,263.8,1014,45.7,15.3,208,18,7,,2021-07-06T05:40:56,2021-07-06T20:52:34,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",7/7/2021,26.6,17.8,22.7,26.6,17.8,22.7,19.2,81.4,6.75,100,16.67,rain,0,0,27.7,23.1,133,1015,60,15,223.5,19.2,8,,2021-07-07T05:41:36,2021-07-07T20:52:12,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",7/8/2021,25.4,17.7,20.7,25.4,17.7,20.7,18.7,88.5,6.66,100,45.83,rain,0,0,38.9,21.7,162.9,1012.9,83.6,13.3,116.4,10,4,,2021-07-08T05:42:17,2021-07-08T20:51:47,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",7/9/2021,22.7,18.6,20.7,22.7,18.6,20.7,18.2,85.8,1.88,100,25,rain,0,0,33.5,18.6,261.8,1012.8,86.4,14.5,110.5,9.5,5,,2021-07-09T05:43:00,2021-07-09T20:51:21,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",7/10/2021,23.9,16.8,19.8,23.9,16.8,19.8,15.8,79.1,2.04,100,20.83,rain,0,0,,11.8,251.5,1018.2,82,15.2,169.5,14.6,7,,2021-07-10T05:43:45,2021-07-10T20:50:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72529014768,KGVQ,E7794,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",7/11/2021,22.3,15.9,18.6,22.3,15.9,18.6,16.8,89.3,11.7,100,50,rain,0,0,29.5,18.7,135.2,1018.1,65,14.6,79.1,6.9,2,,2021-07-11T05:44:30,2021-07-11T20:50:22,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",7/12/2021,24,17,20.2,24,17,20.2,18.5,89.9,6.8,100,37.5,rain,0,0,,12.5,66,1019.5,89.6,13.8,101.5,8.8,4,,2021-07-12T05:45:17,2021-07-12T20:49:49,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",7/13/2021,30.2,21.2,24.7,33.5,21.2,25.8,20.9,80.1,4.41,100,20.83,rain,0,0,46.4,16.8,167,1019.3,50.1,15.7,220.4,19.1,7,,2021-07-13T05:46:04,2021-07-13T20:49:15,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",7/14/2021,27.4,20.2,23.2,29.2,20.2,23.4,19.8,81.9,15.93,100,58.33,rain,0,0,35.3,15.6,250.5,1019.8,63.2,14.8,204.2,17.8,7,,2021-07-14T05:46:53,2021-07-14T20:48:38,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,E7794,KROC,E6819,KBUF,72498894704,KDSV"
"Perry, NY",7/15/2021,30.1,18.1,24.5,31.2,18.1,25,18.3,70.6,0.11,100,8.33,rain,0,0,37.1,21,199.6,1017.4,28,16,250.3,21.6,8,,2021-07-15T05:47:43,2021-07-15T20:47:59,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",7/16/2021,24.3,20.4,22.1,24.3,20.4,22.1,18.4,80.1,0.91,100,25,rain,0,0,29.5,12.7,238.5,1017.2,76.1,15.9,136.5,11.8,6,,2021-07-16T05:48:34,2021-07-16T20:47:18,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",7/17/2021,20.2,16,18.2,20.2,16,18.2,17.4,94.8,54.82,100,100,rain,0,0,50,21.4,172.4,1017.8,99.9,10,29.5,2.4,1,,2021-07-17T05:49:27,2021-07-17T20:46:35,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,F7363,72498894704,KDSV"
"Perry, NY",7/18/2021,25.5,16.7,20.5,25.5,16.7,20.5,16.4,78.9,4.59,100,45.83,rain,0,0,59,22.4,306.4,1018.8,71.9,14.3,228.2,19.8,8,,2021-07-18T05:50:19,2021-07-18T20:45:50,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",7/19/2021,28.2,17,22.5,29.5,17,22.9,18.1,77.5,0.05,100,4.17,rain,0,0,29.5,17.2,278.6,1017.7,22.3,13.5,213.8,18.4,7,,2021-07-19T05:51:13,2021-07-19T20:45:03,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",7/20/2021,29.2,18.7,23,30.1,18.7,23.3,18.3,77,2.58,100,20.83,rain,0,0,47.8,20.3,253.6,1014.5,43.7,10.7,222.5,19.2,7,,2021-07-20T05:52:08,2021-07-20T20:44:15,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72529014768,KGVQ,E7794,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",7/21/2021,23.2,15.9,19.5,23.2,15.9,19.5,14.5,75,0.65,100,20.83,rain,0,0,35.3,22.8,265.7,1016.3,67.7,14.3,205.6,17.8,8,,2021-07-21T05:53:04,2021-07-21T20:43:24,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72529014768,KGVQ,E7794,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",7/22/2021,23.6,12.7,18.5,23.6,12.7,18.5,12.3,69.7,0,0,0,,0,0,32.5,18.5,238.8,1021.8,29.7,16,233.7,20,8,,2021-07-22T05:54:00,2021-07-22T20:42:31,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,F7363,72498894704,KDSV"
"Perry, NY",7/23/2021,25.8,14.5,20.2,25.8,14.5,20.2,13.1,66.3,0,0,0,,0,0,,13.5,153,1022.4,22,16,294.5,25.3,9,,2021-07-23T05:54:57,2021-07-23T20:41:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",7/24/2021,27.2,14.4,21.4,27.7,14.4,21.5,15.2,69.1,0,0,0,,0,0,37.1,18.7,147.5,1017,35.6,16,187.6,16.2,7,,2021-07-24T05:55:54,2021-07-24T20:40:41,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",7/25/2021,29.2,21,24.6,29.4,21,24.8,18,68.8,0.53,100,16.67,rain,0,0,39.8,20,248.4,1011.2,51.8,13.9,272.2,23.3,8,,2021-07-25T05:56:53,2021-07-25T20:39:43,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,F7363,72498894704,KDSV"
"Perry, NY",7/26/2021,29.1,17.3,23.5,29.5,17.3,23.6,16.8,69,0,0,0,,0,0,27.7,14.4,234,1014.2,22.7,14.8,260.3,22.4,8,,2021-07-26T05:57:52,2021-07-26T20:38:43,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,E6481,KBUF,72498894704,KDSV"
"Perry, NY",7/27/2021,27.4,17.2,21.7,28.1,17.2,21.8,17.4,77.3,1.8,100,20.83,rain,0,0,59,18,194.7,1015.5,40.7,15.3,166.3,14.4,6,,2021-07-27T05:58:51,2021-07-27T20:37:41,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72529014768,KGVQ,E7794,KROC,E6481,KBUF,72498894704,KDSV"
